task,difficulty,problem_id,num_nodes,num_edges,density,avg_degree,max_degree,min_degree,is_connected,num_components,avg_clustering,diameter,degree_range
MIS,hard,417,10,21,0.12280701754385964,4.2,15,0,False,3,0.26917293233082706,,15
MIS,hard,418,15,36,0.23529411764705882,4.8,14,0,False,3,0.4987993487993488,,14
MIS,hard,419,4,42,0.14,21.0,13,0,False,3,0.0,,13
MIS,hard,420,22,32,0.11594202898550725,2.909090909090909,9,1,False,2,0.3648809523809524,,8
MIS,hard,421,15,15,0.11029411764705882,2.0,10,1,False,2,0.0,,9
MIS,hard,422,15,17,0.1111111111111111,2.2666666666666666,6,0,False,3,0.12037037037037036,,6
MIS,hard,423,8,74,0.3894736842105263,18.5,13,0,False,3,0.4866064491064491,,13
MIS,hard,424,4,37,0.21637426900584794,18.5,14,0,False,3,0.5391780733885997,,14
MIS,hard,425,21,26,0.10276679841897234,2.4761904761904763,10,1,False,2,0.1782608695652174,,9
MIS,hard,426,5,40,0.19047619047619047,16.0,14,0,False,3,0.572108843537415,,14
MIS,hard,427,25,34,0.09686609686609686,2.72,7,1,False,2,0.07019400352733686,,6
MIS,hard,428,23,30,0.08547008547008547,2.608695652173913,10,0,False,4,0.21069958847736625,,10
MIS,hard,429,16,25,0.13157894736842105,3.125,12,0,False,3,0.19696969696969696,,12
MIS,hard,430,11,29,0.11462450592885376,5.2727272727272725,9,0,False,3,0.12342995169082126,,9
MIS,hard,431,3,27,0.0665024630541872,18.0,17,0,False,4,0.09246112237998647,,17
MIS,hard,432,20,29,0.12554112554112554,2.9,19,1,False,2,0.30239234449760766,,18
MIS,hard,433,2,20,0.13071895424836602,20.0,14,0,False,3,0.4845339845339845,,14
MIS,hard,434,4,23,0.08333333333333333,11.5,6,0,False,5,0.14722222222222223,,6
MIS,hard,435,18,21,0.11052631578947368,2.3333333333333335,14,1,False,2,0.0,,13
MIS,hard,436,18,24,0.11428571428571428,2.6666666666666665,9,0,False,3,0.12248677248677248,,9
MIS,hard,437,17,20,0.11695906432748537,2.3529411764705883,7,1,False,2,0.07343358395989974,,6
MIS,hard,438,23,44,0.14666666666666667,3.8260869565217392,22,1,False,2,0.4383030303030303,,21
MIS,hard,439,17,30,0.07389162561576355,3.5294117647058822,23,0,False,4,0.2764072509199945,,23
MIS,hard,440,22,24,0.08695652173913043,2.1818181818181817,20,1,False,2,0.16710526315789473,,19
MIS,hard,441,18,22,0.11578947368421053,2.4444444444444446,6,1,False,2,0.15166666666666667,,5
MIS,hard,442,15,20,0.09523809523809523,2.6666666666666665,5,0,False,3,0.2111111111111111,,5
MIS,hard,443,13,36,0.23529411764705882,5.538461538461538,13,0,False,3,0.36554741554741554,,13
MIS,hard,444,11,38,0.18095238095238095,6.909090909090909,12,0,False,4,0.3631656703085274,,12
MIS,hard,445,10,29,0.15263157894736842,5.8,16,0,False,3,0.575,,16
MIS,hard,446,22,44,0.08333333333333333,4.0,14,0,False,3,0.18624708624708625,,14
MIS,hard,447,19,20,0.09523809523809523,2.1052631578947367,8,1,False,2,0.06519274376417233,,7
MIS,hard,448,20,60,0.21739130434782608,6.0,16,0,False,4,0.4484457671957672,,16
MIS,hard,449,16,21,0.12280701754385964,2.625,13,0,False,3,0.24021592442645073,,13
MIS,hard,450,16,19,0.1111111111111111,2.375,15,0,False,3,0.18571428571428572,,15
MIS,hard,451,17,17,0.09941520467836257,2.0,12,1,False,2,0.0,,11
MIS,hard,452,24,39,0.12,3.25,19,1,False,2,0.0,,18
MIS,hard,453,16,20,0.13071895424836602,2.5,9,1,False,2,0.06265432098765432,,8
MIS,hard,454,22,134,0.4855072463768116,12.181818181818182,20,1,False,2,0.6506867487517642,,19
MIS,hard,455,9,28,0.07407407407407407,6.222222222222222,23,0,False,3,0.21470920383963862,,23
MIS,hard,456,16,16,0.10457516339869281,2.0,15,1,False,2,0.0,,14
MIS,hard,457,22,25,0.08333333333333333,2.272727272727273,10,0,False,3,0.14,,10
MIS,hard,458,15,19,0.1111111111111111,2.533333333333333,14,0,False,3,0.3175245806824754,,14
MIS,hard,459,1,18,0.08571428571428572,36.0,6,0,False,3,0.0,,6
MIS,hard,460,18,29,0.1380952380952381,3.2222222222222223,8,0,False,3,0.405328798185941,,8
MIS,hard,461,15,28,0.20588235294117646,3.7333333333333334,14,1,False,2,0.5260504201680672,,13
MIS,hard,462,6,47,0.27485380116959063,15.666666666666666,15,0,False,3,0.5230766309713678,,15
MIS,hard,463,18,19,0.1,2.111111111111111,13,1,False,2,0.0,,12
MIS,hard,464,17,17,0.09941520467836257,2.0,14,1,False,2,0.0,,13
MIS,hard,465,26,74,0.19576719576719576,5.6923076923076925,23,1,False,2,0.5316855590923913,,22
MIS,hard,466,17,36,0.21052631578947367,4.235294117647059,16,1,False,2,0.562468671679198,,15
MIS,hard,467,7,16,0.08421052631578947,4.571428571428571,8,0,False,4,0.0,,8
MIS,hard,468,18,20,0.10526315789473684,2.2222222222222223,6,1,False,2,0.22166666666666668,,5
MIS,hard,469,7,28,0.10144927536231885,8.0,12,0,False,3,0.13308080808080808,,12
MIS,hard,470,15,15,0.11029411764705882,2.0,6,1,False,2,0.0,,5
MIS,hard,471,18,37,0.19473684210526315,4.111111111111111,17,1,False,2,0.7004701426024955,,16
MIS,hard,472,20,25,0.09057971014492754,2.5,9,0,False,4,0.32337962962962963,,9
MIS,hard,473,16,19,0.12418300653594772,2.375,7,1,False,2,0.17777777777777778,,6
MIS,hard,474,4,35,0.15151515151515152,17.5,18,0,False,3,0.46535947712418296,,18
MIS,hard,475,16,16,0.10457516339869281,2.0,15,1,False,2,0.0,,14
MIS,hard,476,28,38,0.08735632183908046,2.7142857142857144,12,1,False,2,0.2517508417508417,,11
MIS,hard,477,16,30,0.15789473684210525,3.75,9,0,False,4,0.21666666666666665,,9
MIS,hard,478,15,25,0.18382352941176472,3.3333333333333335,13,1,False,2,0.4374057315233786,,12
MIS,hard,479,15,19,0.12418300653594772,2.533333333333333,6,0,False,3,0.2185185185185185,,6
MIS,hard,480,19,6,0.023715415019762844,0.631578947368421,3,0,False,17,0.0,,3
MIS,hard,481,14,25,0.05747126436781609,3.5714285714285716,6,0,False,7,0.09555555555555556,,6
MIS,hard,482,15,16,0.10457516339869281,2.1333333333333333,6,0,False,3,0.11481481481481483,,6
MIS,hard,483,21,21,0.08300395256916997,2.0,19,1,False,2,0.0,,18
MIS,hard,484,2,23,0.12105263157894737,23.0,16,0,False,3,0.4025,,16
MIS,hard,485,15,20,0.13071895424836602,2.6666666666666665,13,0,False,3,0.198005698005698,,13
MIS,hard,486,17,36,0.17142857142857143,4.235294117647059,16,0,False,3,0.44002267573696147,,16
MIS,hard,487,5,21,0.11052631578947368,8.4,6,0,False,3,0.11666666666666667,,6
MIS,hard,488,16,20,0.13071895424836602,2.5,8,1,False,2,0.0,,7
MIS,hard,489,26,85,0.20935960591133004,6.538461538461538,17,0,False,3,0.41502938688537067,,17
MIS,hard,490,12,34,0.1619047619047619,5.666666666666667,11,0,False,4,0.22575757575757577,,11
MIS,hard,491,16,27,0.14210526315789473,3.375,9,0,False,3,0.22111111111111112,,9
MIS,hard,492,15,15,0.11029411764705882,2.0,6,0,False,3,0.0,,6
MIS,hard,493,19,24,0.1038961038961039,2.526315789473684,17,0,False,3,0.19106506238859178,,17
MIS,hard,494,28,63,0.13548387096774195,4.5,26,0,False,3,0.5234432234432235,,26
MIS,hard,495,15,19,0.13970588235294118,2.533333333333333,8,1,False,2,0.28291316526610644,,7
MIS,hard,496,24,33,0.10153846153846154,2.75,9,1,False,2,0.31688034188034186,,8
MIS,hard,497,16,19,0.12418300653594772,2.375,13,1,False,2,0.09330484330484329,,12
MIS,hard,498,19,32,0.1523809523809524,3.3684210526315788,18,1,False,2,0.4299719887955182,,17
MIS,hard,499,10,28,0.1830065359477124,5.6,14,0,False,3,0.506084656084656,,14
MVC,easy,0,8,11,0.24444444444444444,2.75,7,1,False,2,0.3476190476190476,,6
MVC,easy,1,7,9,0.25,2.5714285714285716,4,1,False,2,0.24074074074074073,,3
MVC,easy,2,12,38,0.4175824175824176,6.333333333333333,8,1,False,2,0.5658163265306123,,7
MVC,easy,3,5,8,0.38095238095238093,3.2,4,1,False,2,0.5476190476190476,,3
MVC,easy,4,7,19,0.5277777777777778,5.428571428571429,6,1,False,2,0.6888888888888889,,5
MVC,easy,5,6,12,0.42857142857142855,4.0,5,1,False,2,0.6291666666666667,,4
MVC,easy,6,1,15,0.22727272727272727,30.0,8,0,False,3,0.43452380952380953,,8
MVC,easy,7,1,12,0.18181818181818182,24.0,8,0,False,3,0.2867063492063492,,8
MVC,easy,8,5,9,0.42857142857142855,3.6,4,1,False,2,0.619047619047619,,3
MVC,easy,9,5,11,0.5238095238095238,4.4,4,1,False,2,0.7142857142857143,,3
MVC,easy,10,8,8,0.17777777777777778,2.0,5,1,False,2,0.0,,4
MVC,easy,11,13,18,0.17142857142857143,2.769230769230769,10,1,False,2,0.4614814814814815,,9
MVC,easy,12,3,6,0.16666666666666666,4.0,3,0,False,3,0.0,,3
MVC,easy,13,9,19,0.34545454545454546,4.222222222222222,8,1,False,2,0.5506493506493506,,7
MVC,easy,14,5,8,0.38095238095238093,3.2,4,1,False,2,0.5,,3
MVC,easy,15,6,11,0.39285714285714285,3.6666666666666665,5,1,False,2,0.5208333333333334,,4
MVC,easy,16,9,14,0.2545454545454545,3.111111111111111,8,1,False,2,0.3495670995670996,,7
MVC,easy,17,8,10,0.15151515151515152,2.5,5,0,False,3,0.17500000000000002,,5
MVC,easy,18,4,7,0.4666666666666667,3.5,3,1,False,2,0.6666666666666666,,2
MVC,easy,19,4,7,0.4666666666666667,3.5,3,1,False,2,0.6666666666666666,,2
MVC,easy,20,9,17,0.3090909090909091,3.7777777777777777,8,1,False,2,0.638095238095238,,7
MVC,easy,21,10,25,0.3787878787878788,5.0,9,1,False,2,0.6291666666666667,,8
MVC,easy,22,5,9,0.42857142857142855,3.6,4,1,False,2,0.619047619047619,,3
MVC,easy,23,12,13,0.10833333333333334,2.1666666666666665,8,0,False,4,0.12723214285714285,,8
MVC,easy,24,5,7,0.3333333333333333,2.8,3,1,False,2,0.23809523809523808,,2
MVC,easy,25,12,20,0.19047619047619047,3.3333333333333335,11,0,False,3,0.48303030303030303,,11
MVC,easy,26,7,13,0.3611111111111111,3.7142857142857144,6,1,False,2,0.5259259259259259,,5
MVC,easy,27,10,20,0.30303030303030304,4.0,9,1,False,2,0.6342592592592593,,8
MVC,easy,28,14,21,0.175,3.0,12,1,False,2,0.13522727272727272,,11
MVC,easy,29,10,15,0.22727272727272727,3.0,9,1,False,2,0.3865740740740741,,8
MVC,easy,30,11,11,0.14102564102564102,2.0,7,1,False,2,0.0,,6
MVC,easy,31,13,36,0.34285714285714286,5.538461538461538,12,1,False,2,0.48593073593073594,,11
MVC,easy,32,9,17,0.3090909090909091,3.7777777777777777,8,1,False,2,0.4987012987012987,,7
MVC,easy,33,13,15,0.14285714285714285,2.3076923076923075,10,1,False,2,0.15703703703703703,,9
MVC,easy,34,6,6,0.21428571428571427,2.0,3,1,False,2,0.0,,2
MVC,easy,35,8,11,0.14102564102564102,2.75,8,0,False,4,0.3131868131868132,,8
MVC,easy,36,8,12,0.26666666666666666,3.0,7,1,False,2,0.5523809523809524,,6
MVC,easy,37,9,23,0.41818181818181815,5.111111111111111,8,1,False,2,0.5666666666666667,,7
MVC,easy,38,3,25,0.20833333333333334,16.666666666666668,12,0,False,3,0.5571969696969697,,12
MVC,easy,39,14,17,0.14166666666666666,2.4285714285714284,13,1,False,2,0.37740384615384615,,12
MVC,easy,40,2,16,0.1523809523809524,16.0,11,0,False,3,0.29818181818181816,,11
MVC,easy,41,5,11,0.5238095238095238,4.4,4,1,False,2,0.7142857142857143,,3
MVC,easy,42,4,7,0.4666666666666667,3.5,3,1,False,2,0.6666666666666666,,2
MVC,easy,43,1,21,0.2692307692307692,42.0,9,0,False,3,0.5978632478632478,,9
MVC,easy,44,7,13,0.3611111111111111,3.7142857142857144,6,1,False,2,0.45185185185185184,,5
MVC,easy,45,14,17,0.14166666666666666,2.4285714285714284,13,1,False,2,0.29407051282051283,,12
MVC,easy,46,5,9,0.42857142857142855,3.6,4,1,False,2,0.619047619047619,,3
MVC,easy,47,9,13,0.23636363636363636,2.888888888888889,8,1,False,2,0.4675324675324676,,7
MVC,easy,48,13,22,0.20952380952380953,3.3846153846153846,7,0,False,3,0.35777777777777775,,7
MVC,easy,49,10,31,0.4696969696969697,6.2,9,1,False,2,0.6319444444444444,,8
MVC,easy,50,8,11,0.24444444444444444,2.75,7,1,False,2,0.4809523809523809,,6
MVC,easy,51,11,15,0.19230769230769232,2.727272727272727,10,1,False,2,0.4170940170940171,,9
MVC,easy,52,8,12,0.26666666666666666,3.0,5,1,False,2,0.22999999999999998,,4
MVC,easy,53,6,10,0.35714285714285715,3.3333333333333335,5,1,False,2,0.5083333333333333,,4
MVC,easy,54,6,11,0.39285714285714285,3.6666666666666665,5,1,False,2,0.5,,4
MVC,easy,55,3,8,0.2222222222222222,5.333333333333333,3,0,False,3,0.1111111111111111,,3
MVC,easy,56,11,33,0.4230769230769231,6.0,10,1,False,2,0.6423687423687424,,9
MVC,easy,57,5,11,0.5238095238095238,4.4,4,1,False,2,0.7142857142857143,,3
MVC,easy,58,4,13,0.10833333333333334,6.5,5,0,False,3,0.0,,5
MVC,easy,59,9,11,0.2,2.4444444444444446,8,1,False,2,0.3701298701298701,,7
MVC,easy,60,1,11,0.12087912087912088,22.0,8,0,False,3,0.0,,8
MVC,easy,61,6,9,0.32142857142857145,3.0,5,1,False,2,0.45416666666666666,,4
MVC,easy,62,9,19,0.34545454545454546,4.222222222222222,8,1,False,2,0.5294372294372294,,7
MVC,easy,63,9,12,0.21818181818181817,2.6666666666666665,8,1,False,2,0.43398268398268397,,7
MVC,easy,64,6,6,0.21428571428571427,2.0,3,1,False,2,0.0,,2
MVC,easy,65,11,32,0.3047619047619048,5.818181818181818,8,0,False,3,0.4388888888888889,,8
MVC,easy,66,9,23,0.41818181818181815,5.111111111111111,8,1,False,2,0.6606060606060606,,7
MVC,easy,67,4,7,0.15555555555555556,3.5,5,0,False,3,0.0,,5
MVC,easy,68,5,7,0.3333333333333333,2.8,4,1,False,2,0.619047619047619,,3
MVC,easy,69,8,10,0.2222222222222222,2.5,7,1,False,2,0.4095238095238095,,6
MVC,easy,70,12,12,0.13186813186813187,2.0,5,1,False,2,0.0,,4
MVC,easy,71,9,10,0.18181818181818182,2.2222222222222223,7,1,False,2,0.18614718614718614,,6
MVC,easy,72,13,16,0.1523809523809524,2.4615384615384617,12,1,False,2,0.20303030303030303,,11
MVC,easy,73,13,14,0.13333333333333333,2.1538461538461537,10,1,False,2,0.1348148148148148,,9
MVC,easy,74,5,7,0.3333333333333333,2.8,3,1,False,2,0.38095238095238093,,2
MVC,easy,75,14,28,0.23333333333333334,4.0,13,1,False,2,0.600801282051282,,12
MVC,easy,76,7,12,0.3333333333333333,3.4285714285714284,6,1,False,2,0.4444444444444444,,5
MVC,easy,77,7,18,0.5,5.142857142857143,6,1,False,2,0.6777777777777777,,5
MVC,easy,78,11,13,0.16666666666666666,2.3636363636363638,7,1,False,2,0.14322344322344321,,6
MVC,easy,79,6,13,0.4642857142857143,4.333333333333333,5,1,False,2,0.675,,4
MVC,easy,80,5,8,0.38095238095238093,3.2,4,1,False,2,0.5,,3
MVC,easy,81,12,16,0.1523809523809524,2.6666666666666665,11,0,False,3,0.3604040404040404,,11
MVC,easy,82,12,23,0.25274725274725274,3.8333333333333335,11,1,False,2,0.4683673469387755,,10
MVC,easy,83,9,24,0.17647058823529413,5.333333333333333,13,0,False,3,0.47812971342383104,,13
MVC,easy,84,7,9,0.16363636363636364,2.5714285714285716,5,0,False,3,0.1303030303030303,,5
MVC,easy,85,9,14,0.2545454545454545,3.111111111111111,8,1,False,2,0.4253246753246753,,7
MVC,easy,86,10,17,0.25757575757575757,3.4,7,1,False,2,0.21825396825396826,,6
MVC,easy,87,6,9,0.32142857142857145,3.0,4,1,False,2,0.20833333333333331,,3
MVC,easy,88,4,8,0.2222222222222222,4.0,5,0,False,3,0.31851851851851853,,5
MVC,easy,89,2,14,0.3111111111111111,14.0,5,0,False,3,0.41,,5
MVC,easy,90,5,8,0.38095238095238093,3.2,4,1,False,2,0.5,,3
MVC,easy,91,6,11,0.39285714285714285,3.6666666666666665,5,1,False,2,0.6041666666666666,,4
MVC,easy,92,6,13,0.4642857142857143,4.333333333333333,5,1,False,2,0.675,,4
MVC,easy,93,5,9,0.42857142857142855,3.6,4,1,False,2,0.619047619047619,,3
MVC,easy,94,13,13,0.10833333333333334,2.0,7,0,False,3,0.0,,7
MVC,easy,95,4,7,0.4666666666666667,3.5,3,1,False,2,0.6666666666666666,,2
MVC,easy,96,9,13,0.12380952380952381,2.888888888888889,8,0,False,3,0.04682539682539682,,8
MVC,easy,97,6,9,0.32142857142857145,3.0,5,1,False,2,0.4125,,4
MVC,easy,98,3,9,0.2,6.0,5,0,False,3,0.22000000000000003,,5
MVC,easy,99,7,11,0.3055555555555556,3.142857142857143,5,1,False,2,0.39629629629629626,,4
MVC,easy,100,6,10,0.35714285714285715,3.3333333333333335,5,1,False,2,0.675,,4
MVC,easy,101,8,14,0.3111111111111111,3.5,7,1,False,2,0.5285714285714286,,6
MVC,easy,102,8,13,0.12380952380952381,3.25,6,0,False,4,0.15555555555555553,,6
MVC,easy,103,12,21,0.175,3.5,12,0,False,3,0.5700757575757576,,12
MVC,easy,104,12,15,0.16483516483516483,2.5,7,1,False,2,0.13775510204081634,,6
MVC,easy,105,11,12,0.15384615384615385,2.1818181818181817,5,1,False,2,0.11025641025641025,,4
MVC,easy,106,6,13,0.12380952380952381,4.333333333333333,10,0,False,3,0.1348148148148148,,10
MVC,easy,107,9,15,0.22727272727272727,3.3333333333333335,6,0,False,3,0.32222222222222224,,6
MVC,easy,108,10,18,0.2727272727272727,3.6,7,1,False,2,0.625,,6
MVC,easy,109,10,20,0.30303030303030304,4.0,9,1,False,2,0.5350529100529101,,8
MVC,easy,110,4,15,0.19230769230769232,7.5,7,0,False,3,0.33516483516483514,,7
MVC,easy,111,11,11,0.14102564102564102,2.0,8,1,False,2,0.0,,7
MVC,easy,112,12,15,0.16483516483516483,2.5,9,1,False,2,0.20833333333333331,,8
MVC,easy,113,13,20,0.19047619047619047,3.076923076923077,11,1,False,2,0.40848484848484845,,10
MVC,easy,114,6,12,0.42857142857142855,4.0,5,1,False,2,0.575,,4
MVC,easy,115,5,8,0.38095238095238093,3.2,4,1,False,2,0.5,,3
MVC,easy,116,8,16,0.35555555555555557,4.0,6,1,False,2,0.62,,5
MVC,easy,117,3,19,0.24358974358974358,12.666666666666666,5,0,False,3,0.3282051282051282,,5
MVC,easy,118,6,17,0.18681318681318682,5.666666666666667,10,0,False,3,0.3952380952380952,,10
MVC,easy,119,1,10,0.2222222222222222,20.0,6,0,False,3,0.48666666666666664,,6
MVC,easy,120,5,7,0.3333333333333333,2.8,4,1,False,2,0.619047619047619,,3
MVC,easy,121,9,11,0.2,2.4444444444444446,6,1,False,2,0.19393939393939394,,5
MVC,easy,122,9,14,0.2545454545454545,3.111111111111111,6,1,False,2,0.3060606060606061,,5
MVC,easy,123,11,12,0.15384615384615385,2.1818181818181817,4,1,False,2,0.0,,3
MVC,easy,124,12,13,0.14285714285714285,2.1666666666666665,8,1,False,2,0.0,,7
MVC,easy,125,5,8,0.38095238095238093,3.2,4,1,False,2,0.5476190476190476,,3
MVC,easy,126,8,11,0.24444444444444444,2.75,6,1,False,2,0.37,,5
MVC,easy,127,6,11,0.39285714285714285,3.6666666666666665,5,1,False,2,0.6041666666666666,,4
MVC,easy,128,3,5,0.23809523809523808,3.3333333333333335,3,0,False,3,0.33333333333333337,,3
MVC,easy,129,2,13,0.23636363636363636,13.0,7,0,False,3,0.5367965367965368,,7
MVC,easy,130,5,8,0.38095238095238093,3.2,4,1,False,2,0.5476190476190476,,3
MVC,easy,131,11,11,0.14102564102564102,2.0,8,1,False,2,0.0,,7
MVC,easy,132,13,15,0.14285714285714285,2.3076923076923075,8,1,False,2,0.29126984126984123,,7
MVC,easy,133,5,7,0.3333333333333333,2.8,3,1,False,2,0.38095238095238093,,2
MVC,easy,134,1,7,0.25,14.0,4,0,False,3,0.5416666666666666,,4
MVC,easy,135,13,19,0.13970588235294118,2.923076923076923,9,0,False,3,0.16176470588235295,,9
MVC,easy,136,9,20,0.30303030303030304,4.444444444444445,8,0,False,3,0.4799603174603175,,8
MVC,easy,137,8,14,0.3111111111111111,3.5,7,1,False,2,0.47190476190476194,,6
MVC,easy,138,6,11,0.39285714285714285,3.6666666666666665,4,1,False,2,0.25,,3
MVC,easy,139,8,9,0.16363636363636364,2.25,6,0,False,3,0.1878787878787879,,6
MVC,easy,140,5,8,0.38095238095238093,3.2,4,1,False,2,0.5,,3
MVC,easy,141,6,7,0.25,2.3333333333333335,4,1,False,2,0.2708333333333333,,3
MVC,easy,142,5,9,0.42857142857142855,3.6,4,1,False,2,0.619047619047619,,3
MVC,easy,143,7,12,0.3333333333333333,3.4285714285714284,6,1,False,2,0.5740740740740741,,5
MVC,easy,144,8,11,0.24444444444444444,2.75,7,1,False,2,0.3142857142857143,,6
MVC,easy,145,11,15,0.19230769230769232,2.727272727272727,9,1,False,2,0.29059829059829057,,8
MVC,easy,146,5,8,0.2222222222222222,3.2,4,0,False,3,0.25925925925925924,,4
MVC,easy,147,9,10,0.18181818181818182,2.2222222222222223,5,1,False,2,0.19090909090909092,,4
MVC,easy,148,13,16,0.1523809523809524,2.4615384615384617,9,1,False,2,0.0,,8
MVC,easy,149,8,11,0.24444444444444444,2.75,7,1,False,2,0.4809523809523809,,6
MVC,easy,150,10,10,0.15151515151515152,2.0,7,1,False,2,0.0,,6
MVC,easy,151,6,7,0.25,2.3333333333333335,3,1,False,2,0.0,,2
MVC,easy,152,7,9,0.25,2.5714285714285716,6,1,False,2,0.4592592592592593,,5
MVC,easy,153,9,20,0.19047619047619047,4.444444444444445,10,0,False,4,0.3733333333333333,,10
MVC,easy,154,13,13,0.12380952380952381,2.0,8,1,False,2,0.0,,7
MVC,easy,155,14,24,0.2,3.4285714285714284,13,1,False,2,0.4830128205128205,,12
MVC,easy,156,14,20,0.16666666666666666,2.857142857142857,13,1,False,2,0.28189102564102564,,12
MVC,easy,157,4,24,0.17647058823529413,12.0,8,0,False,3,0.2619047619047619,,8
MVC,easy,158,9,21,0.38181818181818183,4.666666666666667,8,1,False,2,0.5571428571428572,,7
MVC,easy,159,10,21,0.3181818181818182,4.2,9,1,False,2,0.45601851851851855,,8
MVC,easy,160,7,11,0.3055555555555556,3.142857142857143,6,1,False,2,0.437037037037037,,5
MVC,easy,161,14,22,0.16176470588235295,3.142857142857143,13,0,False,3,0.41779788838612364,,13
MVC,easy,162,6,8,0.2857142857142857,2.6666666666666665,4,1,False,2,0.3125,,3
MVC,easy,163,5,8,0.38095238095238093,3.2,4,1,False,2,0.5476190476190476,,3
MVC,easy,164,5,10,0.47619047619047616,4.0,4,1,False,2,0.6428571428571429,,3
MVC,easy,165,1,21,0.15441176470588236,42.0,7,0,False,3,0.37170868347338937,,7
MVC,easy,166,7,12,0.3333333333333333,3.4285714285714284,6,1,False,2,0.537037037037037,,5
MVC,easy,167,7,8,0.2222222222222222,2.2857142857142856,5,1,False,2,0.23333333333333334,,4
MVC,easy,168,12,13,0.12380952380952381,2.1666666666666665,8,0,False,3,0.15555555555555556,,8
MVC,easy,169,9,13,0.16666666666666666,2.888888888888889,4,0,False,4,0.11538461538461539,,4
MVC,easy,170,6,16,0.5714285714285714,5.333333333333333,5,1,False,2,0.75,,4
MVC,easy,171,10,10,0.15151515151515152,2.0,7,1,False,2,0.0,,6
MVC,easy,172,6,7,0.25,2.3333333333333335,3,1,False,2,0.2916666666666667,,2
MVC,easy,173,13,24,0.2,3.6923076923076925,12,0,False,3,0.4270833333333333,,12
MVC,easy,174,12,23,0.21904761904761905,3.8333333333333335,11,0,False,3,0.5974603174603175,,11
MVC,easy,175,8,24,0.36363636363636365,6.0,8,0,False,3,0.5652777777777778,,8
MVC,easy,176,9,13,0.19696969696969696,2.888888888888889,6,0,False,3,0.3444444444444444,,6
MVC,easy,177,8,15,0.3333333333333333,3.75,7,1,False,2,0.55,,6
MVC,easy,178,7,13,0.3611111111111111,3.7142857142857144,6,1,False,2,0.537037037037037,,5
MVC,easy,179,1,11,0.24444444444444444,22.0,6,0,False,3,0.5266666666666666,,6
MVC,easy,180,7,7,0.19444444444444445,2.0,3,1,False,2,0.0,,2
MVC,easy,181,8,16,0.35555555555555557,4.0,7,1,False,2,0.4514285714285714,,6
MVC,easy,182,6,11,0.39285714285714285,3.6666666666666665,5,1,False,2,0.5208333333333334,,4
MVC,easy,183,3,14,0.13333333333333333,9.333333333333334,8,0,False,3,0.29126984126984123,,8
MVC,easy,184,9,12,0.21818181818181817,2.6666666666666665,8,1,False,2,0.31277056277056275,,7
MVC,easy,185,8,16,0.35555555555555557,4.0,7,1,False,2,0.5647619047619048,,6
MVC,easy,186,8,12,0.13186813186813187,3.0,7,0,False,3,0.0,,7
MVC,easy,187,6,10,0.35714285714285715,3.3333333333333335,5,1,False,2,0.5083333333333333,,4
MVC,easy,188,10,11,0.16666666666666666,2.2,6,1,False,2,0.06111111111111111,,5
MVC,easy,189,1,20,0.21978021978021978,40.0,10,0,False,3,0.5166666666666667,,10
MVC,easy,190,7,12,0.3333333333333333,3.4285714285714284,6,1,False,2,0.4444444444444444,,5
MVC,easy,191,8,16,0.17582417582417584,4.0,10,0,False,3,0.32936507936507936,,10
MVC,easy,192,9,14,0.2545454545454545,3.111111111111111,6,1,False,2,0.3393939393939394,,5
MVC,easy,193,5,8,0.38095238095238093,3.2,4,1,False,2,0.5,,3
MVC,easy,194,9,17,0.3090909090909091,3.7777777777777777,6,1,False,2,0.5757575757575757,,5
MVC,easy,195,13,34,0.3238095238095238,5.230769230769231,11,1,False,2,0.4731024531024531,,10
MVC,easy,196,13,18,0.17142857142857143,2.769230769230769,12,1,False,2,0.405050505050505,,11
MVC,easy,197,7,11,0.3055555555555556,3.142857142857143,5,1,False,2,0.43333333333333335,,4
MVC,easy,198,8,9,0.2,2.25,5,1,False,2,0.21000000000000002,,4
MVC,easy,199,7,11,0.3055555555555556,3.142857142857143,6,1,False,2,0.49259259259259264,,5
MVC,easy,200,9,10,0.1282051282051282,2.2222222222222223,6,0,False,3,0.0,,6
MVC,easy,201,12,15,0.16483516483516483,2.5,10,1,False,2,0.4333333333333333,,9
MVC,easy,202,7,11,0.3055555555555556,3.142857142857143,6,1,False,2,0.4740740740740741,,5
MVC,easy,203,11,13,0.14285714285714285,2.3636363636363638,8,0,False,3,0.29081632653061223,,8
MVC,easy,204,13,61,0.4485294117647059,9.384615384615385,12,0,False,3,0.6618538324420677,,12
MVC,easy,205,5,10,0.47619047619047616,4.0,4,1,False,2,0.6428571428571429,,3
MVC,easy,206,14,14,0.11666666666666667,2.0,11,1,False,2,0.0,,10
MVC,easy,207,9,10,0.18181818181818182,2.2222222222222223,7,1,False,2,0.18614718614718614,,6
MVC,easy,208,9,16,0.24242424242424243,3.5555555555555554,7,0,False,3,0.43492063492063493,,7
MVC,easy,209,11,17,0.21794871794871795,3.090909090909091,10,1,False,2,0.4333333333333333,,9
MVC,easy,210,7,15,0.4166666666666667,4.285714285714286,5,1,False,2,0.5111111111111112,,4
MVC,easy,211,10,10,0.15151515151515152,2.0,5,1,False,2,0.0,,4
MVC,easy,212,10,35,0.5303030303030303,7.0,9,1,False,2,0.7180555555555556,,8
MVC,easy,213,6,14,0.5,4.666666666666667,5,1,False,2,0.6166666666666667,,4
